#x_pos #P_tot_x #P_tot_y #P_tot_z #P_v2_x #P_v2_y #P_v2_z #P_obs_par_x #P_obs_par_y #P_obs_par_z #P_par_par_x #P_par_par_y #P_par_par_z #P_par_v2_x #P_par_v2_y #P_par_v2_z 
7.500000000000000000e+00 5.554214836913631714e+00 3.670511724476511528e+00 3.824674332716734071e+00 2.982440361150612063e+00 2.206881643173547403e+00 2.207390830359616807e+00 2.570508710018879484e+00 1.456490563161231711e+00 1.608503297136738786e+00 1.265765744137991320e-03 7.139518141734178293e-03 8.780205220378749231e-03 2.983706126894750454e+00 2.214021161315280484e+00 2.216171035579995507e+00
1.000000000000000000e+01 5.691836761673775946e+00 3.850140540619461316e+00 3.712341943328148819e+00 2.971349227981208596e+00 2.179051054687240363e+00 2.185880358525327249e+00 2.700251773212012818e+00 1.653758225225876899e+00 1.514666742008406786e+00 2.023576048055429968e-02 1.733126070634465402e-02 1.179484279441424428e-02 2.991584988461761796e+00 2.196382315393584861e+00 2.197675201319741589e+00
1.250000000000000000e+01 5.238156951637338743e+00 3.541404550810024698e+00 3.474362600668759349e+00 2.957352517015217508e+00 2.172261381424962945e+00 2.166750991557675032e+00 2.236415644585599605e+00 1.337881671255460425e+00 1.295629326033229667e+00 4.438879003652283078e-02 3.126149812960021812e-02 1.198228307785294613e-02 3.001741307051740471e+00 2.203522879554563385e+00 2.178733274635528794e+00
1.500000000000000000e+01 5.136742313617227218e+00 3.391583149962573263e+00 3.520659331174578632e+00 2.971892732653722113e+00 2.142000352692791765e+00 2.124683670101340294e+00 2.148569539943438134e+00 1.240837128580366988e+00 1.390122500520194482e+00 1.628004102006631870e-02 8.745668689414808072e-03 5.853160553045866528e-03 2.988172773673788196e+00 2.150746021382206052e+00 2.130536830654385039e+00
1.750000000000000000e+01 4.910458054752004919e+00 3.314748363634617334e+00 3.305618359967139597e+00 2.966411879802252738e+00 2.088029415385558973e+00 2.102897232974348274e+00 1.926542391242621166e+00 1.207503778138858008e+00 1.203874406604605873e+00 1.750378370712945067e-02 1.921517011020080004e-02 -1.153279611815232917e-03 2.983915663509382199e+00 2.107244585495759992e+00 2.101743953362531947e+00
2.000000000000000000e+01 4.919845358584172601e+00 3.164211988121653718e+00 3.278083678882001806e+00 2.923135199998811107e+00 2.038051111963412598e+00 2.046549128622383584e+00 1.986550281647084359e+00 1.114734022499171751e+00 1.218908370984262968e+00 1.015987693827641314e-02 1.142685365906842380e-02 1.262617927535499007e-02 2.933295076937089352e+00 2.049477965622481079e+00 2.059175307897738616e+00
2.250000000000000000e+01 4.499137619966190549e+00 2.776847242760725365e+00 2.882747674309803720e+00 2.923213274741125911e+00 2.007275598640626768e+00 2.003971992301937455e+00 1.568469032536368379e+00 7.706820958011101341e-01 8.507137803536053422e-01 7.455312688698120631e-03 -1.110451681010409886e-03 2.806190165426194344e-02 2.930668587429823724e+00 2.006165146959615342e+00 2.032033893956198156e+00
2.500000000000000000e+01 4.280148098962367698e+00 2.728493004146311574e+00 2.765945290394238310e+00 2.909673346325817977e+00 1.964680898051105684e+00 1.977279668068323337e+00 1.344129242372472888e+00 7.497260824810477731e-01 7.693057339851407939e-01 2.634551026407785240e-02 1.408602361415716223e-02 1.935988834077426168e-02 2.936018856589895254e+00 1.978766921665262801e+00 1.996639556409098182e+00
2.750000000000000000e+01 4.096307491003212675e+00 2.534264627617228705e+00 2.493965860176706073e+00 2.870562194430015701e+00 1.908036693936416839e+00 1.940543070382331869e+00 1.216284358970504575e+00 6.170573375424993623e-01 5.432210455704141738e-01 9.460937602690835599e-03 9.170596138313455783e-03 1.020174422395947467e-02 2.880023132032706545e+00 1.917207290074730786e+00 1.950744814606291788e+00
3.000000000000000000e+01 3.972622014692773984e+00 2.450272764521885360e+00 2.427431627056611863e+00 2.865422249800510190e+00 1.863418289733482780e+00 1.883305219965774047e+00 1.096806145037523494e+00 5.816860609378652347e-01 5.314455659641421637e-01 1.039361985473976485e-02 5.168413850537332578e-03 1.268084112669522548e-02 2.875815869655249823e+00 1.868586703584020681e+00 1.895986061092470365e+00
